year,age,area,gender,event,value
2014,31,Всего по республике,both,died,96
2014,31,Всего по республике,female,died,19
2014,31,Всего по республике,male,died,77
2014,32,Всего по республике,both,died,86
2014,32,Всего по республике,female,died,23
2014,32,Всего по республике,male,died,63
2014,33,Всего по республике,both,died,96
2014,33,Всего по республике,female,died,24
2014,33,Всего по республике,male,died,72
2014,34,Всего по республике,both,died,102
2014,34,Всего по республике,female,died,18
2014,34,Всего по республике,male,died,84
2014,35,Всего по республике,both,died,96
2014,35,Всего по республике,female,died,21
2014,35,Всего по республике,male,died,75
2014,36,Всего по республике,both,died,136
2014,36,Всего по республике,female,died,27
2014,36,Всего по республике,male,died,109
2014,37,Всего по республике,both,died,111
2014,37,Всего по республике,female,died,29
2014,37,Всего по республике,male,died,82
2014,38,Всего по республике,both,died,127
2014,38,Всего по республике,female,died,29
2014,38,Всего по республике,male,died,98
2014,39,Всего по республике,both,died,144
2014,39,Всего по республике,female,died,32
2014,39,Всего по республике,male,died,112
2014,40,Всего по республике,both,died,119
2014,40,Всего по республике,female,died,28
2014,40,Всего по республике,male,died,91
2014,41,Всего по республике,both,died,116
2014,41,Всего по республике,female,died,25
2014,41,Всего по республике,male,died,91
2014,42,Всего по республике,both,died,130
2014,42,Всего по республике,female,died,31
2014,42,Всего по республике,male,died,99
2014,43,Всего по республике,both,died,139
2014,43,Всего по республике,female,died,39
2014,43,Всего по республике,male,died,100
2014,44,Всего по республике,both,died,107
2014,44,Всего по республике,female,died,29
2014,44,Всего по республике,male,died,78
2014,45,Всего по республике,both,died,133
2014,45,Всего по республике,female,died,29
2014,45,Всего по республике,male,died,104
2014,46,Всего по республике,both,died,130
2014,46,Всего по республике,female,died,25
2014,46,Всего по республике,male,died,105
2014,47,Всего по республике,both,died,190
2014,47,Всего по республике,female,died,47
2014,47,Всего по республике,male,died,143
2014,48,Всего по республике,both,died,179
2014,48,Всего по республике,female,died,47
2014,48,Всего по республике,male,died,132
2014,49,Всего по республике,both,died,147
2014,49,Всего по республике,female,died,33
2014,49,Всего по республике,male,died,114
2014,50,Всего по республике,both,died,197
2014,50,Всего по республике,female,died,46
2014,50,Всего по республике,male,died,151
2014,51,Всего по республике,both,died,220
2014,51,Всего по республике,female,died,51
2014,51,Всего по республике,male,died,169
2014,52,Всего по республике,both,died,248
2014,52,Всего по республике,female,died,65
2014,52,Всего по республике,male,died,183
2014,53,Всего по республике,both,died,281
2014,53,Всего по республике,female,died,82
2014,53,Всего по республике,male,died,199
2014,54,Всего по республике,both,died,336
2014,54,Всего по республике,female,died,81
2014,54,Всего по республике,male,died,255
2014,55,Всего по республике,both,died,359
2014,55,Всего по республике,female,died,89
2014,55,Всего по республике,male,died,270
2014,56,Всего по республике,both,died,313
2014,56,Всего по республике,female,died,102
2014,56,Всего по республике,male,died,211
2014,57,Всего по республике,both,died,358
2014,57,Всего по республике,female,died,94
2014,57,Всего по республике,male,died,264
2014,58,Всего по республике,both,died,344
2014,58,Всего по республике,female,died,103
2014,58,Всего по республике,male,died,241
2014,59,Всего по республике,both,died,404
2014,59,Всего по республике,female,died,126
2014,59,Всего по республике,male,died,278
2014,60,Всего по республике,both,died,416
2014,60,Всего по республике,female,died,103
2014,60,Всего по республике,male,died,313
2014,61,Всего по республике,both,died,393
2014,61,Всего по республике,female,died,122
2014,61,Всего по республике,male,died,271
2014,62,Всего по республике,both,died,465
2014,62,Всего по республике,female,died,140
2014,62,Всего по республике,male,died,325
2014,63,Всего по республике,both,died,411
2014,63,Всего по республике,female,died,128
2014,63,Всего по республике,male,died,283
2014,64,Всего по республике,both,died,435
2014,64,Всего по республике,female,died,148
2014,64,Всего по республике,male,died,287
2014,65,Всего по республике,both,died,415
2014,65,Всего по республике,female,died,157
2014,65,Всего по республике,male,died,258
2014,66,Всего по республике,both,died,328
2014,66,Всего по республике,female,died,118
2014,66,Всего по республике,male,died,210
2014,67,Всего по республике,both,died,371
2014,67,Всего по республике,female,died,137
2014,67,Всего по республике,male,died,234
2014,68,Всего по республике,both,died,252
2014,68,Всего по республике,female,died,98
2014,68,Всего по республике,male,died,154
2014,69,Всего по республике,both,died,156
2014,69,Всего по республике,female,died,59
2014,69,Всего по республике,male,died,97
2014,70,Всего по республике,both,died,126
2014,70,Всего по республике,female,died,43
2014,70,Всего по республике,male,died,83
2014,71,Всего по республике,both,died,164
2014,71,Всего по республике,female,died,71
2014,71,Всего по республике,male,died,93
2014,72,Всего по республике,both,died,364
2014,72,Всего по республике,female,died,160
2014,72,Всего по республике,male,died,204
2014,73,Всего по республике,both,died,446
2014,73,Всего по республике,female,died,211
2014,73,Всего по республике,male,died,235
2014,74,Всего по республике,both,died,483
2014,74,Всего по республике,female,died,249
2014,74,Всего по республике,male,died,234
2014,75,Всего по республике,both,died,599
2014,75,Всего по республике,female,died,314
2014,75,Всего по республике,male,died,285
2014,76,Всего по республике,both,died,471
2014,76,Всего по республике,female,died,274
2014,76,Всего по республике,male,died,197
2014,77,Всего по республике,both,died,521
2014,77,Всего по республике,female,died,300
2014,77,Всего по республике,male,died,221
2014,78,Всего по республике,both,died,455
2014,78,Всего по республике,female,died,271
2014,78,Всего по республике,male,died,184
2014,79,Всего по республике,both,died,441
2014,79,Всего по республике,female,died,274
2014,79,Всего по республике,male,died,167
2014,80,Всего по республике,both,died,498
2014,80,Всего по республике,female,died,317
2014,80,Всего по республике,male,died,181
2014,81,Всего по республике,both,died,466
2014,81,Всего по республике,female,died,303
2014,81,Всего по республике,male,died,163
2014,82,Всего по республике,both,died,536
2014,82,Всего по республике,female,died,372
2014,82,Всего по республике,male,died,164
2014,83,Всего по республике,both,died,523
2014,83,Всего по республике,female,died,368
2014,83,Всего по республике,male,died,155
2014,84,Всего по республике,both,died,549
2014,84,Всего по республике,female,died,416
2014,84,Всего по республике,male,died,133
2014,85,Всего по республике,both,died,453
2014,85,Всего по республике,female,died,359
2014,85,Всего по республике,male,died,94
2014,86,Всего по республике,both,died,470
2014,86,Всего по республике,female,died,355
2014,86,Всего по республике,male,died,115
2014,87,Всего по республике,both,died,393
2014,87,Всего по республике,female,died,305
2014,87,Всего по республике,male,died,88
2014,88,Всего по республике,both,died,369
2014,88,Всего по республике,female,died,305
2014,88,Всего по республике,male,died,64
2014,89,Всего по республике,both,died,278
2014,89,Всего по республике,female,died,229
2014,89,Всего по республике,male,died,49
2014,90,Всего по республике,both,died,237
2014,90,Всего по республике,female,died,201
2014,90,Всего по республике,male,died,36
2014,91,Всего по республике,both,died,120
2014,91,Всего по республике,female,died,98
2014,91,Всего по республике,male,died,22
2014,92,Всего по республике,both,died,131
2014,92,Всего по республике,female,died,119
2014,92,Всего по республике,male,died,12
2014,93,Всего по республике,both,died,82
2014,93,Всего по республике,female,died,74
2014,93,Всего по республике,male,died,8
2014,94,Всего по республике,both,died,80
2014,94,Всего по республике,female,died,65
2014,94,Всего по республике,male,died,15
2014,95,Всего по республике,both,died,77
2014,95,Всего по республике,female,died,70
2014,95,Всего по республике,male,died,7
2014,96,Всего по республике,both,died,43
2014,96,Всего по республике,female,died,36
2014,96,Всего по республике,male,died,7
2014,97,Всего по республике,both,died,21
2014,97,Всего по республике,female,died,19
2014,97,Всего по республике,male,died,2
2014,98,Всего по республике,both,died,28
2014,98,Всего по республике,female,died,23
2014,98,Всего по республике,male,died,5
2014,99,Всего по республике,both,died,7
2014,99,Всего по республике,female,died,5
2014,99,Всего по республике,male,died,2
2014,100,Всего по республике,both,died,27
2014,100,Всего по республике,female,died,21
2014,100,Всего по республике,male,died,6
2014,NA,Всего по республике,both,died,12
2014,NA,Всего по республике,female,died,3
2014,NA,Всего по республике,male,died,9
2014,0,Алнашский,both,died,1
2014,0,Алнашский,female,died,1
2014,0,Алнашский,male,died,0
2014,0,Балезинский,both,died,3
2014,0,Балезинский,female,died,1
2014,0,Балезинский,male,died,2
2014,0,Вавожский,both,died,4
2014,0,Вавожский,female,died,3
2014,0,Вавожский,male,died,1
2014,0,Воткинский,both,died,3
2014,0,Воткинский,female,died,2
2014,0,Воткинский,male,died,1
2014,0,г. Воткинск,both,died,9
2014,0,г. Воткинск,female,died,3
2014,0,г. Воткинск,male,died,6
2014,0,г. Глазов,both,died,7
2014,0,г. Глазов,female,died,4
2014,0,г. Глазов,male,died,3
2014,0,г. Ижевск,both,died,66
2014,0,г. Ижевск,female,died,23
2014,0,г. Ижевск,male,died,43
2014,0,г. Камбарка,both,died,1
2014,0,г. Камбарка,female,died,0
2014,0,г. Камбарка,male,died,1
2014,0,Глазовский,both,died,6
2014,0,Глазовский,female,died,2
2014,0,Глазовский,male,died,4
2014,0,г. Можга,both,died,1
2014,0,г. Можга,female,died,0
2014,0,г. Можга,male,died,1
2014,0,Городские поселения,both,died,93
2014,0,Городские поселения,female,died,36
2014,0,Городские поселения,male,died,57
2014,0,Граховский,both,died,2
2014,0,Граховский,female,died,1
2014,0,Граховский,male,died,1
2014,0,г. Сарапул,both,died,9
2014,0,г. Сарапул,female,died,6
2014,0,г. Сарапул,male,died,3
2014,0,Дебесский,both,died,3
2014,0,Дебесский,female,died,2
2014,0,Дебесский,male,died,1
2014,0,Завьяловский,both,died,11
2014,0,Завьяловский,female,died,4
2014,0,Завьяловский,male,died,7
2014,0,Игринский,both,died,5
2014,0,Игринский,female,died,3
2014,0,Игринский,male,died,2
2014,0,Индустриальный,both,died,12
2014,0,Индустриальный,female,died,4
2014,0,Индустриальный,male,died,8
2014,0,Камбарский,both,died,1
2014,0,Камбарский,female,died,0
2014,0,Камбарский,male,died,1
2014,0,Каракулинский,both,died,1
2014,0,Каракулинский,female,died,1
2014,0,Каракулинский,male,died,0
2014,0,Кезский,both,died,5
2014,0,Кезский,female,died,1
2014,0,Кезский,male,died,4
2014,0,Кизнерский,both,died,1
2014,0,Кизнерский,female,died,0
2014,0,Кизнерский,male,died,1
2014,0,Киясовский,both,died,0
2014,0,Киясовский,female,died,0
2014,0,Киясовский,male,died,0
2014,0,Красногорский,both,died,2
2014,0,Красногорский,female,died,2
2014,0,Красногорский,male,died,0
2014,0,Ленинский,both,died,16
2014,0,Ленинский,female,died,4
2014,0,Ленинский,male,died,12
2014,0,Малопургинский,both,died,7
2014,0,Малопургинский,female,died,3
2014,0,Малопургинский,male,died,4
2014,0,Можгинский,both,died,5
2014,0,Можгинский,female,died,1
2014,0,Можгинский,male,died,4
2014,0,Октябрьский,both,died,11
2014,0,Октябрьский,female,died,3
2014,0,Октябрьский,male,died,8
2014,0,Первомайский,both,died,16
2014,0,Первомайский,female,died,8
2014,0,Первомайский,male,died,8
2014,0,Сарапульский,both,died,6
2014,0,Сарапульский,female,died,2
2014,0,Сарапульский,male,died,4
2014,0,Селтинский,both,died,3
2014,0,Селтинский,female,died,1
2014,0,Селтинский,male,died,2
2014,0,Сельская местность,both,died,89
2014,0,Сельская местность,female,died,38
2014,0,Сельская местность,male,died,51
2014,0,Сюмсинский,both,died,2
2014,0,Сюмсинский,female,died,1
2014,0,Сюмсинский,male,died,1
2014,0,Увинский,both,died,6
2014,0,Увинский,female,died,3
2014,0,Увинский,male,died,3
2014,0,Устиновский,both,died,11
2014,0,Устиновский,female,died,4
2014,0,Устиновский,male,died,7
2014,0,Шарканский,both,died,3
2014,0,Шарканский,female,died,1
2014,0,Шарканский,male,died,2
2014,0,Юкаменский,both,died,2
2014,0,Юкаменский,female,died,0
2014,0,Юкаменский,male,died,2
2014,0,Якшур-Бодьинский,both,died,5
2014,0,Якшур-Бодьинский,female,died,2
2014,0,Якшур-Бодьинский,male,died,3
2014,0,Ярский,both,died,3
2014,0,Ярский,female,died,1
2014,0,Ярский,male,died,2
2015,0,Всего по республике,both,died,124
2015,0,Всего по республике,female,died,53
2015,0,Всего по республике,male,died,71
2015,1,Всего по республике,both,died,7
2015,1,Всего по республике,female,died,3
2015,1,Всего по республике,male,died,4
2015,2,Всего по республике,both,died,0
2015,2,Всего по республике,female,died,0
2015,2,Всего по республике,male,died,0
2015,3,Всего по республике,both,died,6
2015,3,Всего по республике,female,died,0
2015,3,Всего по республике,male,died,6
2015,4,Всего по республике,both,died,4
2015,4,Всего по республике,female,died,2
2015,4,Всего по республике,male,died,2
2015,5,Всего по республике,both,died,3
2015,5,Всего по республике,female,died,1
2015,5,Всего по республике,male,died,2
2015,6,Всего по республике,both,died,7
2015,6,Всего по республике,female,died,3
2015,6,Всего по республике,male,died,4
2015,7,Всего по республике,both,died,3
2015,7,Всего по республике,female,died,3
2015,7,Всего по республике,male,died,0
2015,8,Всего по республике,both,died,0
2015,8,Всего по республике,female,died,0
2015,8,Всего по республике,male,died,0
2015,9,Всего по республике,both,died,3
2015,9,Всего по республике,female,died,0
2015,9,Всего по республике,male,died,3
2015,10,Всего по республике,both,died,3
2015,10,Всего по республике,female,died,1
2015,10,Всего по республике,male,died,2
2015,11,Всего по республике,both,died,3
2015,11,Всего по республике,female,died,1
2015,11,Всего по республике,male,died,2
2015,12,Всего по республике,both,died,2
2015,12,Всего по республике,female,died,0
2015,12,Всего по республике,male,died,2
2015,13,Всего по республике,both,died,6
2015,13,Всего по республике,female,died,1
2015,13,Всего по республике,male,died,5
2015,14,Всего по республике,both,died,7
2015,14,Всего по республике,female,died,3
2015,14,Всего по республике,male,died,4
2015,15,Всего по республике,both,died,7
2015,15,Всего по республике,female,died,3
2015,15,Всего по республике,male,died,4
2015,16,Всего по республике,both,died,10
2015,16,Всего по республике,female,died,3
2015,16,Всего по республике,male,died,7
2015,17,Всего по республике,both,died,16
2015,17,Всего по республике,female,died,8
2015,17,Всего по республике,male,died,8
2015,18,Всего по республике,both,died,18
2015,18,Всего по республике,female,died,9
2015,18,Всего по республике,male,died,9
2015,19,Всего по республике,both,died,18
2015,19,Всего по республике,female,died,6
2015,19,Всего по республике,male,died,12
2015,20,Всего по республике,both,died,27
2015,20,Всего по республике,female,died,4
2015,20,Всего по республике,male,died,23
2015,21,Всего по республике,both,died,15
2015,21,Всего по республике,female,died,1
2015,21,Всего по республике,male,died,14
2015,22,Всего по республике,both,died,25
2015,22,Всего по республике,female,died,6
2015,22,Всего по республике,male,died,19
2015,23,Всего по республике,both,died,32
2015,23,Всего по республике,female,died,7
2015,23,Всего по республике,male,died,25
2015,24,Всего по республике,both,died,34
2015,24,Всего по республике,female,died,9
2015,24,Всего по республике,male,died,25
2015,25,Всего по республике,both,died,41
2015,25,Всего по республике,female,died,4
2015,25,Всего по республике,male,died,37
2015,26,Всего по республике,both,died,45
2015,26,Всего по республике,female,died,14
2015,26,Всего по республике,male,died,31
2015,27,Всего по республике,both,died,62
2015,27,Всего по республике,female,died,13
2015,27,Всего по республике,male,died,49
2015,28,Всего по республике,both,died,53
2015,28,Всего по республике,female,died,15
2015,28,Всего по республике,male,died,38
2015,29,Всего по республике,both,died,52
2015,29,Всего по республике,female,died,7
2015,29,Всего по республике,male,died,45
2015,30,Всего по республике,both,died,55
2015,30,Всего по республике,female,died,15
2015,30,Всего по республике,male,died,40
2015,31,Всего по республике,both,died,93
2015,31,Всего по республике,female,died,12
2015,31,Всего по республике,male,died,81
2015,32,Всего по республике,both,died,82
2015,32,Всего по республике,female,died,15
2015,32,Всего по республике,male,died,67
2015,33,Всего по республике,both,died,98
2015,33,Всего по республике,female,died,22
2015,33,Всего по республике,male,died,76
2015,34,Всего по республике,both,died,118
2015,34,Всего по республике,female,died,31
2015,34,Всего по республике,male,died,87
2015,35,Всего по республике,both,died,103
2015,35,Всего по республике,female,died,26
2015,35,Всего по республике,male,died,77
2015,36,Всего по республике,both,died,111
2015,36,Всего по республике,female,died,23
2015,36,Всего по республике,male,died,88
2015,37,Всего по республике,both,died,144
2015,37,Всего по республике,female,died,34
2015,37,Всего по республике,male,died,110
2015,38,Всего по республике,both,died,131
2015,38,Всего по республике,female,died,36
2015,38,Всего по республике,male,died,95
2015,39,Всего по республике,both,died,115
2015,39,Всего по республике,female,died,36
2015,39,Всего по республике,male,died,79
2015,40,Всего по республике,both,died,131
2015,40,Всего по республике,female,died,26
2015,40,Всего по республике,male,died,105
2015,41,Всего по республике,both,died,129
2015,41,Всего по республике,female,died,26
2015,41,Всего по республике,male,died,103
2015,42,Всего по республике,both,died,128
2015,42,Всего по республике,female,died,27
2015,42,Всего по республике,male,died,101
2015,43,Всего по республике,both,died,140
2015,43,Всего по республике,female,died,32
2015,43,Всего по республике,male,died,108
2015,44,Всего по республике,both,died,150
2015,44,Всего по республике,female,died,37
2015,44,Всего по республике,male,died,113
2015,45,Всего по республике,both,died,123
2015,45,Всего по республике,female,died,30
2015,45,Всего по республике,male,died,93
2015,46,Всего по республике,both,died,130
2015,46,Всего по республике,female,died,43
2015,46,Всего по республике,male,died,87
2015,47,Всего по республике,both,died,131
2015,47,Всего по республике,female,died,36
2015,47,Всего по республике,male,died,95
2015,48,Всего по республике,both,died,143
2015,48,Всего по республике,female,died,25
2015,48,Всего по республике,male,died,118
2015,49,Всего по республике,both,died,172
2015,49,Всего по республике,female,died,35
2015,49,Всего по республике,male,died,137
2015,50,Всего по республике,both,died,170
2015,50,Всего по республике,female,died,36
2015,50,Всего по республике,male,died,134
2015,51,Всего по республике,both,died,187
2015,51,Всего по республике,female,died,34
2015,51,Всего по республике,male,died,153
2015,52,Всего по республике,both,died,227
2015,52,Всего по республике,female,died,55
2015,52,Всего по республике,male,died,172
2015,53,Всего по республике,both,died,257
2015,53,Всего по республике,female,died,67
2015,53,Всего по республике,male,died,190
2015,54,Всего по республике,both,died,279
2015,54,Всего по республике,female,died,65
2015,54,Всего по республике,male,died,214
2015,55,Всего по республике,both,died,341
2015,55,Всего по республике,female,died,100
2015,55,Всего по республике,male,died,241
2015,56,Всего по республике,both,died,338
2015,56,Всего по республике,female,died,95
2015,56,Всего по республике,male,died,243
2015,57,Всего по республике,both,died,353
2015,57,Всего по республике,female,died,102
2015,57,Всего по республике,male,died,251
2015,58,Всего по республике,both,died,341
2015,58,Всего по республике,female,died,98
2015,58,Всего по республике,male,died,243
2015,59,Всего по республике,both,died,367
2015,59,Всего по республике,female,died,107
2015,59,Всего по республике,male,died,260
2015,60,Всего по республике,both,died,417
2015,60,Всего по республике,female,died,130
2015,60,Всего по республике,male,died,287
2015,61,Всего по республике,both,died,422
2015,61,Всего по республике,female,died,123
2015,61,Всего по республике,male,died,299
2015,62,Всего по республике,both,died,431
2015,62,Всего по республике,female,died,131
2015,62,Всего по республике,male,died,300
2015,63,Всего по республике,both,died,437
2015,63,Всего по республике,female,died,153
2015,63,Всего по республике,male,died,284
2015,64,Всего по республике,both,died,432
2015,64,Всего по республике,female,died,153
2015,64,Всего по республике,male,died,279
2015,65,Всего по республике,both,died,447
2015,65,Всего по республике,female,died,148
2015,65,Всего по республике,male,died,299
2015,66,Всего по республике,both,died,465
2015,66,Всего по республике,female,died,152
2015,66,Всего по республике,male,died,313
2015,67,Всего по республике,both,died,377
2015,67,Всего по республике,female,died,132
2015,67,Всего по республике,male,died,245
2015,68,Всего по республике,both,died,364
2015,68,Всего по республике,female,died,150
2015,68,Всего по республике,male,died,214
2015,69,Всего по республике,both,died,267
2015,69,Всего по республике,female,died,108
2015,69,Всего по республике,male,died,159
2015,70,Всего по республике,both,died,184
2015,70,Всего по республике,female,died,82
2015,70,Всего по республике,male,died,102
2015,71,Всего по республике,both,died,142
2015,71,Всего по республике,female,died,67
2015,71,Всего по республике,male,died,75
2015,72,Всего по республике,both,died,164
2015,72,Всего по республике,female,died,73
2015,72,Всего по республике,male,died,91
2015,73,Всего по республике,both,died,384
2015,73,Всего по республике,female,died,195
2015,73,Всего по республике,male,died,189
2015,74,Всего по республике,both,died,446
2015,74,Всего по республике,female,died,212
2015,74,Всего по республике,male,died,234
2015,75,Всего по республике,both,died,489
2015,75,Всего по республике,female,died,258
2015,75,Всего по республике,male,died,231
2015,76,Всего по республике,both,died,623
2015,76,Всего по республике,female,died,377
2015,76,Всего по республике,male,died,246
2015,77,Всего по республике,both,died,513
2015,77,Всего по республике,female,died,303
2015,77,Всего по республике,male,died,210
2015,78,Всего по республике,both,died,517
2015,78,Всего по республике,female,died,319
2015,78,Всего по республике,male,died,198
2015,79,Всего по республике,both,died,492
2015,79,Всего по республике,female,died,306
2015,79,Всего по республике,male,died,186
2015,80,Всего по республике,both,died,466
2015,80,Всего по республике,female,died,310
2015,80,Всего по республике,male,died,156
2015,81,Всего по республике,both,died,480
2015,81,Всего по республике,female,died,329
2015,81,Всего по республике,male,died,151
2015,82,Всего по республике,both,died,464
2015,82,Всего по республике,female,died,325
2015,82,Всего по республике,male,died,139
2015,83,Всего по республике,both,died,568
2015,83,Всего по республике,female,died,418
2015,83,Всего по республике,male,died,150
2015,84,Всего по республике,both,died,515
2015,84,Всего по республике,female,died,370
2015,84,Всего по республике,male,died,145
2015,85,Всего по республике,both,died,499
2015,85,Всего по республике,female,died,370
2015,85,Всего по республике,male,died,129
2015,86,Всего по республике,both,died,443
2015,86,Всего по республике,female,died,327
2015,86,Всего по республике,male,died,116
2015,87,Всего по республике,both,died,496
2015,87,Всего по республике,female,died,392
2015,87,Всего по республике,male,died,104
2015,88,Всего по республике,both,died,364
2015,88,Всего по республике,female,died,284
2015,88,Всего по республике,male,died,80
2015,89,Всего по республике,both,died,318
2015,89,Всего по республике,female,died,262
2015,89,Всего по республике,male,died,56
2015,90,Всего по республике,both,died,218
2015,90,Всего по республике,female,died,180
2015,90,Всего по республике,male,died,38
2015,91,Всего по республике,both,died,223
2015,91,Всего по республике,female,died,192
2015,91,Всего по республике,male,died,31
2015,92,Всего по республике,both,died,137
2015,92,Всего по республике,female,died,124
2015,92,Всего по республике,male,died,13
2015,93,Всего по республике,both,died,106
2015,93,Всего по республике,female,died,98
2015,93,Всего по республике,male,died,8
2015,94,Всего по республике,both,died,70
2015,94,Всего по республике,female,died,62
2015,94,Всего по республике,male,died,8
2015,95,Всего по республике,both,died,50
2015,95,Всего по республике,female,died,47
2015,95,Всего по республике,male,died,3
2015,96,Всего по республике,both,died,52
2015,96,Всего по республике,female,died,50
2015,96,Всего по республике,male,died,2
2015,97,Всего по республике,both,died,32
2015,97,Всего по республике,female,died,28
2015,97,Всего по республике,male,died,4
2015,98,Всего по республике,both,died,21
2015,98,Всего по республике,female,died,17
2015,98,Всего по республике,male,died,4
2015,99,Всего по республике,both,died,17
2015,99,Всего по республике,female,died,16
2015,99,Всего по республике,male,died,1
2015,100,Всего по республике,both,died,30
2015,100,Всего по республике,female,died,26
2015,100,Всего по республике,male,died,4
2015,NA,Всего по республике,both,died,13
2015,NA,Всего по республике,female,died,4
2015,NA,Всего по республике,male,died,9
2015,0,Алнашский,both,died,4
2015,0,Алнашский,female,died,2
2015,0,Алнашский,male,died,2
2015,0,Балезинский,both,died,5
2015,0,Балезинский,female,died,1
2015,0,Балезинский,male,died,4
2015,0,Вавожский,both,died,2
2015,0,Вавожский,female,died,1
2015,0,Вавожский,male,died,1
2015,0,Воткинский,both,died,1
2015,0,Воткинский,female,died,0
2015,0,Воткинский,male,died,1
2015,0,г. Воткинск,both,died,2
2015,0,г. Воткинск,female,died,1
2015,0,г. Воткинск,male,died,1
2015,0,г. Глазов,both,died,6
2015,0,г. Глазов,female,died,2
2015,0,г. Глазов,male,died,4
2015,0,г. Ижевск,both,died,56
2015,0,г. Ижевск,female,died,27
2015,0,г. Ижевск,male,died,29
2015,0,г. Камбарка,both,died,2
2015,0,г. Камбарка,female,died,1
2015,0,г. Камбарка,male,died,1
2015,0,Глазовский,both,died,2
2015,0,Глазовский,female,died,1
2015,0,Глазовский,male,died,1
2015,0,г. Можга,both,died,4
2015,0,г. Можга,female,died,1
2015,0,г. Можга,male,died,3
2015,0,Городские поселения,both,died,75
2015,0,Городские поселения,female,died,34
2015,0,Городские поселения,male,died,41
2015,0,Граховский,both,died,0
2015,0,Граховский,female,died,0
2015,0,Граховский,male,died,0
2015,0,г. Сарапул,both,died,5
2015,0,г. Сарапул,female,died,2
2015,0,г. Сарапул,male,died,3
2015,0,Дебесский,both,died,3
2015,0,Дебесский,female,died,2
2015,0,Дебесский,male,died,1
2015,0,Завьяловский,both,died,5
2015,0,Завьяловский,female,died,3
2015,0,Завьяловский,male,died,2
2015,0,Игринский,both,died,6
2015,0,Игринский,female,died,4
2015,0,Игринский,male,died,2
2015,0,Индустриальный,both,died,15
2015,0,Индустриальный,female,died,3
2015,0,Индустриальный,male,died,12
2015,0,Камбарский,both,died,3
2015,0,Камбарский,female,died,1
2015,0,Камбарский,male,died,2
2015,0,Каракулинский,both,died,1
2015,0,Каракулинский,female,died,0
2015,0,Каракулинский,male,died,1
2015,0,Кезский,both,died,2
2015,0,Кезский,female,died,0
2015,0,Кезский,male,died,2
2015,0,Кизнерский,both,died,1
2015,0,Кизнерский,female,died,1
2015,0,Кизнерский,male,died,0
2015,0,Киясовский,both,died,1
2015,0,Киясовский,female,died,0
2015,0,Киясовский,male,died,1
2015,0,Красногорский,both,died,0
2015,0,Красногорский,female,died,0
2015,0,Красногорский,male,died,0
2015,0,Ленинский,both,died,6
2015,0,Ленинский,female,died,3
2015,0,Ленинский,male,died,3
2015,0,Малопургинский,both,died,2
2015,0,Малопургинский,female,died,0
2015,0,Малопургинский,male,died,2
2015,0,Можгинский,both,died,1
2015,0,Можгинский,female,died,0
2015,0,Можгинский,male,died,1
2015,0,Октябрьский,both,died,10
2015,0,Октябрьский,female,died,8
2015,0,Октябрьский,male,died,2
2015,0,Первомайский,both,died,15
2015,0,Первомайский,female,died,10
2015,0,Первомайский,male,died,5
2015,0,Сарапульский,both,died,2
2015,0,Сарапульский,female,died,1
2015,0,Сарапульский,male,died,1
2015,0,Селтинский,both,died,0
2015,0,Селтинский,female,died,0
2015,0,Селтинский,male,died,0
2015,0,Сельская местность,both,died,49
2015,0,Сельская местность,female,died,19
2015,0,Сельская местность,male,died,30
2015,0,Сюмсинский,both,died,2
2015,0,Сюмсинский,female,died,1
2015,0,Сюмсинский,male,died,1
2015,0,Увинский,both,died,3
2015,0,Увинский,female,died,0
2015,0,Увинский,male,died,3
2015,0,Устиновский,both,died,10
2015,0,Устиновский,female,died,3
2015,0,Устиновский,male,died,7
2015,0,Шарканский,both,died,0
2015,0,Шарканский,female,died,0
2015,0,Шарканский,male,died,0
2015,0,Юкаменский,both,died,1
2015,0,Юкаменский,female,died,1
2015,0,Юкаменский,male,died,0
2015,0,Якшур-Бодьинский,both,died,3
2015,0,Якшур-Бодьинский,female,died,1
2015,0,Якшур-Бодьинский,male,died,2
2015,0,Ярский,both,died,1
2015,0,Ярский,female,died,0
2015,0,Ярский,male,died,1
1990,0,Всего по республике,both,born,24345
1991,0,Всего по республике,both,born,22213
1992,0,Всего по республике,both,born,20074
1993,0,Всего по республике,both,born,17126
1994,0,Всего по республике,both,born,16874
1995,0,Всего по республике,both,born,15484
1996,0,Всего по республике,both,born,14877
1997,0,Всего по республике,both,born,15368
1998,0,Всего по республике,both,born,16130
1999,0,Всего по республике,both,born,15793
2000,0,Всего по республике,both,born,16256
2001,0,Всего по республике,both,born,16636
2002,0,Всего по республике,both,born,17746
2003,0,Всего по республике,both,born,17982
2004,0,Всего по республике,both,born,18238
2005,0,Всего по республике,both,born,17190
2006,0,Всего по республике,both,born,17480
2007,0,Всего по республике,both,born,19667
2008,0,Всего по республике,both,born,20421
2009,0,Всего по республике,both,born,21109
2010,0,Всего по республике,both,born,21684
2011,0,Всего по республике,both,born,21905
2012,0,Всего по республике,both,born,23225
2012,0,Всего по республике,female,born,11335
2012,0,Всего по республике,male,born,11890
2012,0,Алнашский,both,born,375
2012,0,Алнашский,female,born,172
2012,0,Алнашский,male,born,203
2012,0,Балезинский,both,born,569
2012,0,Балезинский,female,born,294
2012,0,Балезинский,male,born,275
2012,0,Вавожский,both,born,309
2012,0,Вавожский,female,born,156
2012,0,Вавожский,male,born,153
